date,0%,1%,2%,3%,4%,5%,6%,7%,8%,9%,10%,11%,12%,13%,14%,15%,16%,17%,18%,19%,20%,21%,22%,23%,24%,25%,26%,27%,28%,29%,30%,31%,32%,33%,34%,35%,36%,37%,38%,39%,40%,41%,42%,43%,44%,45%,46%,47%,48%,49%,50%,51%,52%,53%,54%,55%,56%,57%,58%,59%,60%,61%,62%,63%,64%,65%,66%,67%,68%,69%,70%,71%,72%,73%,74%,75%,76%,77%,78%,79%,80%,81%,82%,83%,84%,85%,86%,87%,88%,89%,90%,91%,92%,93%,94%,95%,96%,97%,98%,99%,100%
2020-05-15,37,37,37,37,37,37,37.08,37.76,38.44,39.120000000000005,39.8,40.48,41.96,46.04,50.120000000000005,54.19999999999999,58.28,62.36,65.36,66.38,67.4,68.42,69.44,70.46000000000001,74.68,82.5,90.32,98.14,105.96000000000002,113.78,117.2,117.54,117.88,118.22,118.56,118.9,120.68,123.06,125.44,127.82000000000001,130.20000000000002,132.58,133.42000000000002,133.93,134.44,134.95,135.46,135.97000000000003,139.68,143.59,147.5,151.41,155.32,159.19,162.42000000000002,165.65000000000003,168.88000000000002,172.11,175.33999999999997,178.20999999999998,179.39999999999998,180.59,181.77999999999997,182.97000000000003,184.16000000000003,185.35,186.54,187.73000000000002,188.92000000000002,190.11,191.3,194.59,200.88,207.17000000000002,213.46,219.75,226.04,229.18,229.51999999999998,229.85999999999999,230.20000000000002,230.54000000000002,230.88,235.18000000000004,241.63999999999996,248.09999999999997,254.56,261.02,267.48,318.140000000001,382.40000000000026,446.6599999999995,510.92000000000024,575.180000000001,639.4400000000002,718.1000000000009,798.6800000000001,879.2599999999993,959.84,1040.4199999999992,1121
2020-05-16,37,37.339999999999996,37.68,38.019999999999996,38.36,38.7,39.04,39.38,39.72,40.06,40.4,40.739999999999995,41.96,46.04,50.120000000000005,54.19999999999999,58.28,62.36,65.36,66.38,67.4,68.42,69.44,70.46000000000001,75,83.5,92,100.5,109.00000000000003,117.5,121.30000000000001,121.81,122.32,122.83000000000001,123.34,123.85000000000001,125.68,128.06,130.44,132.82,135.2,137.58,138.14,138.31,138.48,138.65,138.82,138.99,142.84,146.92000000000002,151,155.08,159.16,163.18,166.24,169.3,172.36,175.42000000000002,178.48000000000002,181.11999999999998,181.8,182.48000000000002,183.16,183.84,184.52,185.35,186.54,187.73000000000002,188.92000000000002,190.11,191.3,194.87,201.84,208.81,215.78,222.75,229.72,233.54,234.56,235.57999999999998,236.60000000000002,237.62,238.64000000000001,243.18000000000006,249.64,256.09999999999997,262.55999999999995,269.02,275.48,326.400000000001,391.0000000000003,455.59999999999957,520.2000000000002,584.8000000000009,649.4000000000001,727.5000000000009,807.4000000000001,887.2999999999993,967.2,1047.0999999999992,1127
2020-05-17,38,38.51,39.02,39.53,40.04,40.55,41.06,41.57000000000001,42.08,42.59,43.1,43.61,44.879999999999995,48.620000000000005,52.360000000000014,56.099999999999994,59.84,63.580000000000005,66.3,67.15,68,68.85,69.7,70.55000000000001,74.92,83.25,91.58,99.91,108.24000000000002,116.57,121.89999999999999,125.13,128.36,131.59,134.82,138.04999999999998,139,139,139,139,139,139,139.98000000000002,141.17,142.36,143.55,144.74,145.92999999999998,149.04000000000002,152.27,155.5,158.73,161.95999999999998,165.16,167.88,170.60000000000002,173.32000000000002,176.04000000000002,178.76,181.14999999999998,182,182.85,183.7,184.55,185.4,186.3,187.32,188.34,189.36,190.38,191.4,194.94,202.08,209.22,216.36,223.5,230.64,235.53,238.42000000000002,241.30999999999997,244.20000000000005,247.09000000000003,249.98000000000002,254.19000000000005,259.12,264.04999999999995,268.98,273.90999999999997,278.84000000000003,330.57000000000096,396.7000000000003,462.8299999999996,528.9600000000003,595.0900000000008,661.2200000000001,739.0500000000011,818.44,897.8299999999992,977.2200000000001,1056.6099999999992,1136
2020-05-18,40,40.17,40.34,40.510000000000005,40.68,40.849999999999994,41.14,42.330000000000005,43.52,44.71,45.900000000000006,47.09,48.88,52.62,56.36000000000001,60.099999999999994,63.84,67.58000000000001,70.06,70.23,70.4,70.57,70.74,70.91,75,83.5,92,100.5,109.00000000000003,117.5,123,126.39999999999999,129.8,133.20000000000002,136.6,140,141.12,141.29000000000002,141.45999999999998,141.63,141.8,141.97,142.84,143.86,144.88,145.89999999999998,146.92000000000002,147.94,151.36,154.93,158.5,162.07,165.64,169.12,171.16,173.20000000000002,175.24,177.28000000000003,179.32,181.17999999999998,182.2,183.22,184.24,185.26,186.28,187.25,188.1,188.95,189.8,190.65,191.5,195.01000000000002,202.32,209.63,216.94,224.25,231.56,237.42999999999998,242.02,246.61,251.20000000000005,255.79000000000002,260.38000000000005,264.42,268.15999999999997,271.9,275.64,279.38,283.12,334.57000000000096,400.7000000000003,466.8299999999996,532.9600000000003,599.0900000000008,665.2200000000001,743.200000000001,822.7600000000002,902.3199999999993,981.8800000000001,1061.4399999999991,1141
2020-05-19,40,40.17,40.34,40.510000000000005,40.68,40.849999999999994,41.14,42.330000000000005,43.52,44.71,45.900000000000006,47.09,48.92,52.83,56.74000000000001,60.65,64.56,68.47,71.24000000000001,71.92,72.6,73.28,73.96000000000001,74.64,78.68,86.5,94.32,102.14,109.96000000000004,117.78,123.1,126.66999999999999,130.24,133.81,137.38,140.95000000000002,142.35999999999999,142.87,143.38,143.89,144.4,144.91,145.98000000000002,147.17,148.36,149.55,150.74,151.92999999999998,154.88,157.94,161,164.06,167.12,170.13,172.33999999999997,174.55,176.76000000000002,178.97000000000003,181.17999999999998,183.08999999999997,183.6,184.11,184.62,185.13000000000002,185.64000000000001,186.3,187.32,188.34,189.36,190.38,191.4,195.08,202.56,210.04000000000002,217.52,225,232.48,238.88,244.32,249.76,255.20000000000005,260.64000000000004,266.08000000000004,270.09000000000003,273.32,276.55,279.78,283.01,286.24,339.780000000001,408.8000000000003,477.8199999999996,546.8400000000003,615.8600000000008,684.8800000000002,762.900000000001,842.1200000000001,921.3399999999992,1000.5600000000001,1079.779999999999,1159
2020-05-20,40,40.17,40.34,40.510000000000005,40.68,40.849999999999994,41.22,43.09,44.96000000000001,46.83,48.7,50.57000000000001,52.760000000000005,55.989999999999995,59.220000000000006,62.45,65.68,68.91000000000001,71.42,72.61000000000001,73.8,74.99000000000001,76.18,77.37,82.16,91,99.84,108.68,117.52000000000004,126.35999999999999,131.5,134.05,136.60000000000002,139.15,141.7,144.25,145.35999999999999,145.87,146.38,146.89,147.4,147.91,151.08,154.81999999999996,158.56,162.3,166.04,169.78,170.96,171.98000000000002,173,174.01999999999998,175.04,176.06,177.07999999999998,178.10000000000002,179.12,180.14000000000001,181.16,182.17999999999998,183.2,184.22,185.24,186.26,187.28,188.35,189.54,190.73000000000002,191.92000000000002,193.11,194.29999999999998,197.94,205.08,212.22,219.36,226.5,233.64000000000001,240.51,247.14,253.76999999999998,260.4000000000001,267.0300000000001,273.66,278.20000000000005,281.59999999999997,285,288.4,291.79999999999995,295.20000000000005,348.91000000000105,418.10000000000025,487.2899999999995,556.4800000000002,625.670000000001,694.8600000000001,772.7500000000009,851.8000000000002,930.8499999999992,1009.9,1088.9499999999991,1168
2020-05-21,40,40.17,40.34,40.510000000000005,40.68,40.849999999999994,41.32,44.040000000000006,46.760000000000005,49.480000000000004,52.2,54.92,57.56,59.94,62.32000000000001,64.7,67.08,69.46000000000001,71.66000000000001,73.53,75.4,77.27000000000001,79.14000000000001,81.00999999999999,85.76,93.75,101.74,109.72999999999999,117.72000000000003,125.71,130.6,133.32,136.04000000000002,138.76,141.48000000000002,144.20000000000002,145.35999999999999,145.87,146.38,146.89,147.4,147.91,151.92000000000002,156.67999999999995,161.44,166.20000000000002,170.96,175.72,176.96,177.98000000000002,179,180.01999999999998,181.04,182,182,182,182,182,182,182.17999999999998,183.2,184.22,185.24,186.26,187.28,188.35,189.54,190.73000000000002,191.92000000000002,193.11,194.29999999999998,198.01,205.32,212.63,219.94,227.25,234.56,242.41,250.74,259.07,267.4000000000001,275.7300000000001,284.06000000000006,290.19000000000005,295.12,300.04999999999995,304.98,309.90999999999997,314.84,367.09000000000094,433.90000000000026,500.7099999999996,567.5200000000002,634.3300000000008,701.1400000000001,778.900000000001,858.1200000000001,937.3399999999992,1016.56,1095.779999999999,1175
2020-05-22,40,40.17,40.34,40.510000000000005,40.68,40.849999999999994,41.34,44.23000000000001,47.120000000000005,50.010000000000005,52.900000000000006,55.790000000000006,58.56,60.94,63.32000000000001,65.69999999999999,68.08000000000001,70.46000000000001,73.02000000000001,75.91000000000001,78.80000000000001,81.69,84.58,87.47,92.28,99.25,106.22,113.19,120.16000000000003,127.13,131.7,134.59,137.48000000000002,140.37,143.26,146.15,147.96,149.32,150.68,152.04,153.4,154.76000000000002,158.5,162.74999999999997,167,171.25,175.5,179.75,180.32000000000002,180.66000000000003,181,181.34,181.68,182.01999999999998,182.36,182.7,183.04000000000002,183.38,183.72,184.15,185,185.85,186.7,187.55,188.39999999999998,189.3,190.32,191.34,192.36,193.38,194.39999999999998,198.15,205.8,213.45,221.10000000000002,228.75,236.4,245.31,255.33999999999997,265.37,275.4000000000001,285.43000000000006,295.4600000000001,302.3,307.4,312.5,317.59999999999997,322.7,327.8,384.1200000000011,456.2000000000003,528.2799999999995,600.3600000000002,672.440000000001,744.5200000000001,818.1000000000009,891.8800000000001,965.6599999999994,1039.44,1113.2199999999993,1187
2020-05-23,40,40.17,40.34,40.510000000000005,40.68,40.849999999999994,41.480000000000004,45.56000000000002,49.64000000000001,53.720000000000006,57.80000000000001,61.88,65.28,66.47,67.66,68.85,70.04,71.23,73.26,76.83000000000001,80.4,83.97,87.54,91.11,96.28,103.25,110.22,117.18999999999998,124.16000000000003,131.13,135.5,138.04999999999998,140.60000000000002,143.15,145.70000000000002,148.25000000000003,150.07999999999998,151.61,153.14,154.67,156.20000000000002,157.73000000000002,161.36,165.43999999999997,169.52,173.60000000000002,177.68,181.76,182,182,182,182,182,182.04999999999998,182.9,183.75,184.60000000000002,185.45,186.29999999999998,187.06,187.4,187.74,188.07999999999998,188.42000000000002,188.76,189.35000000000002,190.54,191.73000000000002,192.92000000000002,194.11,195.3,199.08,206.56,214.04000000000002,221.52,229,236.48,246.20999999999998,257.94,269.66999999999996,281.4000000000001,293.1300000000001,304.86000000000007,312.30000000000007,317.4,322.5,327.59999999999997,332.7,337.8,396.72000000000116,472.2000000000003,547.6799999999995,623.1600000000003,698.640000000001,774.1200000000002,845.5500000000009,916.4400000000002,987.3299999999995,1058.2200000000003,1129.1099999999992,1200
